game_id,character,coins,spaces
2100,Diddy Kong,4,49
2100,Goomba,18,50
2100,Shy Guy,0,72
2100,Koopa Troopa,0,89
2100,Monty Mole,1,69
2100,Bowser,-15,80
2100,Bowser Jr.,0,78
2100,Boo,-22,53
2100,Hammer Bro.,15,35
2100,Dry Bones,0,75
2100,Pom Pom,0,81
2101,Mario,0,64
2101,Luigi,0,96
2101,Peach,0,72
2101,Daisy,0,68
2101,Wario,-6,102
2101,Waluigi,-18,56
2101,Yoshi,0,74
2101,Rosalina,12,50
2101,Donkey Kong,20,70
2101,Diddy Kong,8,56
2101,Goomba,14,55
2101,Shy Guy,0,68
2101,Koopa Troopa,0,89
2101,Monty Mole,1,75
2101,Bowser,-30,57
2101,Bowser Jr.,0,65
2101,Boo,-12,84
2101,Hammer Bro.,15,39
2101,Dry Bones,0,60
2101,Pom Pom,0,61
2102,Mario,0,66
2102,Luigi,0,61
2102,Peach,0,58
2102,Daisy,0,66
2102,Wario,-12,84
2102,Waluigi,-9,59
2102,Yoshi,0,61
2102,Rosalina,18,31
2102,Donkey Kong,30,20
2102,Diddy Kong,10,63
2102,Goomba,18,49
2102,Shy Guy,0,72
2102,Koopa Troopa,0,100
2102,Monty Mole,3,76
2102,Bowser,-27,75
2102,Bowser Jr.,0,73
2102,Boo,-12,82
2102,Hammer Bro.,6,34
2102,Dry Bones,0,65
2102,Pom Pom,0,61
2103,Mario,0,75
2103,Luigi,0,79
2103,Peach,0,66
2103,Daisy,0,65
2103,Wario,-22,54
2103,Waluigi,-15,63
2103,Yoshi,0,60
2103,Rosalina,16,50
2103,Donkey Kong,20,70
2103,Diddy Kong,6,77
2103,Goomba,14,53
2103,Shy Guy,0,56
2103,Koopa Troopa,0,68
2103,Monty Mole,4,75
2103,Bowser,-27,80
2103,Bowser Jr.,0,83
2103,Boo,-18,75
2103,Hammer Bro.,3,47
2103,Dry Bones,0,85
2103,Pom Pom,0,77
2104,Mario,0,72
2104,Luigi,0,81
2104,Peach,0,56
2104,Daisy,0,70
2104,Wario,-12,84
2104,Waluigi,-9,85
2104,Yoshi,0,69
2104,Rosalina,8,77
2104,Donkey Kong,5,80
2104,Diddy Kong,8,56
2104,Goomba,24,36
2104,Shy Guy,0,64
2104,Koopa Troopa,0,70
2104,Monty Mole,4,57
2104,Bowser,-12,106
2104,Bowser Jr.,0,61
2104,Boo,-12,82
2104,Hammer Bro.,9,49
2104,Dry Bones,0,70
2104,Pom Pom,0,67
2105,Mario,0,68
2105,Luigi,0,63
2105,Peach,0,70
2105,Daisy,0,67
2105,Wario,-16,72
2105,Waluigi,-6,76
2105,Yoshi,0,74
2105,Rosalina,16,54
2105,Donkey Kong,20,60
2105,Diddy Kong,8,70
2105,Goomba,12,67
2105,Shy Guy,0,52
2105,Koopa Troopa,0,97
2105,Monty Mole,4,62
2105,Bowser,-12,121
2105,Bowser Jr.,0,60
2105,Boo,-12,88
2105,Hammer Bro.,9,45
2105,Dry Bones,0,80
2105,Pom Pom,0,63
2106,Mario,0,81
2106,Luigi,0,97
2106,Peach,0,66
2106,Daisy,0,66
2106,Wario,-16,72
2106,Waluigi,-12,72
2106,Yoshi,0,56
2106,Rosalina,12,60
2106,Donkey Kong,20,40
2106,Diddy Kong,2,49
2106,Goomba,16,55
2106,Shy Guy,0,68
2106,Koopa Troopa,0,65
2106,Monty Mole,4,66
2106,Bowser,-12,98
2106,Bowser Jr.,0,46
2106,Boo,-14,77
2106,Hammer Bro.,12,48
2106,Dry Bones,0,90
2106,Pom Pom,0,58
2107,Mario,0,57
2107,Luigi,0,59
2107,Peach,0,60
2107,Daisy,0,67
2107,Wario,-20,60
2107,Waluigi,-15,59
2107,Yoshi,0,77
2107,Rosalina,14,61
2107,Donkey Kong,5,60
2107,Diddy Kong,4,77
2107,Goomba,14,62
2107,Shy Guy,0,68
2107,Koopa Troopa,0,65
2107,Monty Mole,5,60
2107,Bowser,-24,63
2107,Bowser Jr.,0,68
2107,Boo,-14,75
2107,Hammer Bro.,15,27
2107,Dry Bones,0,65
2107,Pom Pom,0,85
2108,Mario,0,69
2108,Luigi,0,62
2108,Peach,0,58
2108,Daisy,0,66
2108,Wario,-14,78
2108,Waluigi,-12,68
2108,Yoshi,0,55
2108,Rosalina,4,70
2108,Donkey Kong,10,60
2108,Diddy Kong,6,84
2108,Goomba,12,60
2108,Shy Guy,0,64
2108,Koopa Troopa,0,81
2108,Monty Mole,2,71
2108,Bowser,-18,71
2108,Bowser Jr.,0,75
2108,Boo,-14,73
2108,Hammer Bro.,18,30
2108,Dry Bones,0,55
2108,Pom Pom,0,66
2109,Mario,0,73
2109,Luigi,0,62
2109,Peach,0,54
2109,Daisy,0,67
2109,Wario,-14,78
2109,Waluigi,-18,66
2109,Yoshi,0,85
2109,Rosalina,12,53
2109,Donkey Kong,15,100
2109,Diddy Kong,4,98
2109,Goomba,12,69
2109,Shy Guy,0,76
2109,Koopa Troopa,0,46
2109,Monty Mole,5,69
2109,Bowser,-27,83
2109,Bowser Jr.,0,57
2109,Boo,-16,74
2109,Hammer Bro.,9,29
2109,Dry Bones,0,60
2109,Pom Pom,0,84
2110,Mario,0,78
2110,Luigi,0,80
2110,Peach,0,68
2110,Daisy,0,70
2110,Wario,-14,78
2110,Waluigi,-18,58
2110,Yoshi,0,81
2110,Rosalina,18,34
2110,Donkey Kong,30,60
2110,Diddy Kong,6,56
2110,Goomba,14,57
2110,Shy Guy,0,64
2110,Koopa Troopa,0,54
2110,Monty Mole,3,70
2110,Bowser,-21,95
2110,Bowser Jr.,0,67
2110,Boo,-14,83
2110,Hammer Bro.,15,35
2110,Dry Bones,0,65
2110,Pom Pom,0,56
2111,Mario,0,76
2111,Luigi,0,83
2111,Peach,0,60
2111,Daisy,0,66
2111,Wario,-8,96
2111,Waluigi,-15,63
2111,Yoshi,0,77
2111,Rosalina,12,54
2111,Donkey Kong,15,50
2111,Diddy Kong,2,98
2111,Goomba,12,62
2111,Shy Guy,0,72
2111,Koopa Troopa,0,69
2111,Monty Mole,3,76
2111,Bowser,-12,108
2111,Bowser Jr.,0,69
2111,Boo,-18,71
2111,Hammer Bro.,0,56
2111,Dry Bones,0,80
2111,Pom Pom,0,63
2112,Mario,0,74
2112,Luigi,0,67
2112,Peach,0,54
2112,Daisy,0,68
2112,Wario,-14,78
2112,Waluigi,-12,66
2112,Yoshi,0,65
2112,Rosalina,18,62
2112,Donkey Kong,30,90
2112,Diddy Kong,2,91
2112,Goomba,22,36
2112,Shy Guy,0,56
2112,Koopa Troopa,0,64
2112,Monty Mole,4,69
2112,Bowser,-21,95
2112,Bowser Jr.,0,51
2112,Boo,-12,82
2112,Hammer Bro.,12,44
2112,Dry Bones,0,85
2112,Pom Pom,0,47
2113,Mario,0,59
2113,Luigi,0,97
2113,Peach,0,64
2113,Daisy,0,70
2113,Wario,-16,72
2113,Waluigi,-15,59
2113,Yoshi,0,56
2113,Rosalina,24,45
2113,Donkey Kong,25,60
2113,Diddy Kong,6,70
2113,Goomba,18,53
2113,Shy Guy,0,64
2113,Koopa Troopa,0,81
2113,Monty Mole,3,82
2113,Bowser,-30,74
2113,Bowser Jr.,0,80
2113,Boo,-20,60
2113,Hammer Bro.,3,39
2113,Dry Bones,0,80
2113,Pom Pom,0,52
2114,Mario,0,65
2114,Luigi,0,68
2114,Peach,0,68
2114,Daisy,0,64
2114,Wario,-12,84
2114,Waluigi,-12,70
2114,Yoshi,0,75
2114,Rosalina,18,54
2114,Donkey Kong,25,30
2114,Diddy Kong,12,63
2114,Goomba,14,62
2114,Shy Guy,0,68
2114,Koopa Troopa,0,75
2114,Monty Mole,4,58
2114,Bowser,-9,133
2114,Bowser Jr.,0,75
2114,Boo,-20,64
2114,Hammer Bro.,6,54
2114,Dry Bones,0,75
2114,Pom Pom,0,64
2115,Mario,0,68
2115,Luigi,0,71
2115,Peach,0,70
2115,Daisy,0,67
2115,Wario,-6,102
2115,Waluigi,-6,72
2115,Yoshi,0,50
2115,Rosalina,12,70
2115,Donkey Kong,15,90
2115,Diddy Kong,6,63
2115,Goomba,12,62
2115,Shy Guy,0,64
2115,Koopa Troopa,0,56
2115,Monty Mole,3,58
2115,Bowser,-24,82
2115,Bowser Jr.,0,49
2115,Boo,-20,60
2115,Hammer Bro.,12,40
2115,Dry Bones,0,85
2115,Pom Pom,0,66
2116,Mario,0,75
2116,Luigi,0,80
2116,Peach,0,78
2116,Daisy,0,69
2116,Wario,-10,90
2116,Waluigi,-6,70
2116,Yoshi,0,84
2116,Rosalina,10,66
2116,Donkey Kong,15,80
2116,Diddy Kong,8,70
2116,Goomba,18,48
2116,Shy Guy,0,64
2116,Koopa Troopa,0,58
2116,Monty Mole,3,77
2116,Bowser,-21,59
2116,Bowser Jr.,0,51
2116,Boo,-10,87
2116,Hammer Bro.,15,39
2116,Dry Bones,0,70
2116,Pom Pom,0,78
2117,Mario,0,65
2117,Luigi,0,73
2117,Peach,0,70
2117,Daisy,0,67
2117,Wario,-20,60
2117,Waluigi,-12,72
2117,Yoshi,0,59
2117,Rosalina,16,42
2117,Donkey Kong,30,80
2117,Diddy Kong,12,70
2117,Goomba,10,68
2117,Shy Guy,0,64
2117,Koopa Troopa,0,70
2117,Monty Mole,2,70
2117,Bowser,-24,43
2117,Bowser Jr.,0,70
2117,Boo,-18,67
2117,Hammer Bro.,6,42
2117,Dry Bones,0,75
2117,Pom Pom,0,71
2118,Mario,0,73
2118,Luigi,0,78
2118,Peach,0,56
2118,Daisy,0,68
2118,Wario,-4,108
2118,Waluigi,-18,56
2118,Yoshi,0,68
2118,Rosalina,10,67
2118,Donkey Kong,10,60
2118,Diddy Kong,6,70
2118,Goomba,8,65
2118,Shy Guy,0,68
2118,Koopa Troopa,0,79
2118,Monty Mole,4,63
2118,Bowser,-24,82
2118,Bowser Jr.,0,63
2118,Boo,-10,87
2118,Hammer Bro.,9,49
2118,Dry Bones,0,55
2118,Pom Pom,0,61
2119,Mario,0,59
2119,Luigi,0,62
2119,Peach,0,66
2119,Daisy,0,69
2119,Wario,-10,90
2119,Waluigi,-12,76
2119,Yoshi,0,58
2119,Rosalina,12,49
2119,Donkey Kong,20,120
2119,Diddy Kong,2,56
2119,Goomba,8,73
2119,Shy Guy,0,72
2119,Koopa Troopa,0,49
2119,Monty Mole,1,82
2119,Bowser,-21,109
2119,Bowser Jr.,0,64
2119,Boo,-12,86
2119,Hammer Bro.,15,43
2119,Dry Bones,0,90
2119,Pom Pom,0,69
2120,Mario,0,83
2120,Luigi,0,75
2120,Peach,0,70
2120,Daisy,0,69
2120,Wario,-18,66
2120,Waluigi,-12,50
2120,Yoshi,0,95
2120,Rosalina,20,54
2120,Donkey Kong,15,90
2120,Diddy Kong,4,56
2120,Goomba,8,74
2120,Shy Guy,0,52
2120,Koopa Troopa,0,55
2120,Monty Mole,0,74
2120,Bowser,-24,44
2120,Bowser Jr.,0,74
2120,Boo,-18,69
2120,Hammer Bro.,12,48
2120,Dry Bones,0,75
2120,Pom Pom,0,63
2121,Mario,0,60
2121,Luigi,0,46
2121,Peach,0,52
2121,Daisy,0,65
2121,Wario,-10,90
2121,Waluigi,-12,70
2121,Yoshi,0,54
2121,Rosalina,14,50
2121,Donkey Kong,15,50
2121,Diddy Kong,6,49
2121,Goomba,20,50
2121,Shy Guy,0,72
2121,Koopa Troopa,0,57
2121,Monty Mole,6,58
2121,Bowser,-18,106
2121,Bowser Jr.,0,59
2121,Boo,-14,79
2121,Hammer Bro.,3,43
2121,Dry Bones,0,65
2121,Pom Pom,0,68
2122,Mario,0,63
2122,Luigi,0,89
2122,Peach,0,66
2122,Daisy,0,67
2122,Wario,-14,78
2122,Waluigi,-6,80
2122,Yoshi,0,76
2122,Rosalina,18,37
2122,Donkey Kong,15,60
2122,Diddy Kong,2,105
2122,Goomba,12,61
2122,Shy Guy,0,72
2122,Koopa Troopa,0,59
2122,Monty Mole,5,58
2122,Bowser,-12,109
2122,Bowser Jr.,0,78
2122,Boo,-18,65
2122,Hammer Bro.,12,44
2122,Dry Bones,0,85
2122,Pom Pom,0,56
2123,Mario,0,60
2123,Luigi,0,69
2123,Peach,0,58
2123,Daisy,0,63
2123,Wario,-10,90
2123,Waluigi,-6,64
2123,Yoshi,0,81
2123,Rosalina,10,58
2123,Donkey Kong,5,120
2123,Diddy Kong,6,56
2123,Goomba,16,49
2123,Shy Guy,0,80
2123,Koopa Troopa,0,90
2123,Monty Mole,3,59
2123,Bowser,-24,77
2123,Bowser Jr.,0,90
2123,Boo,-16,70
2123,Hammer Bro.,12,36
2123,Dry Bones,0,75
2123,Pom Pom,0,70
2124,Mario,0,69
2124,Luigi,0,84
2124,Peach,0,60
2124,Daisy,0,66
2124,Wario,-20,60
2124,Waluigi,-3,59
2124,Yoshi,0,82
2124,Rosalina,20,44
2124,Donkey Kong,25,70
2124,Diddy Kong,14,63
2124,Goomba,8,73
2124,Shy Guy,0,68
2124,Koopa Troopa,0,46
2124,Monty Mole,2,63
2124,Bowser,-24,89
2124,Bowser Jr.,0,92
2124,Boo,-12,86
2124,Hammer Bro.,3,63
2124,Dry Bones,0,70
2124,Pom Pom,0,56
2125,Mario,0,79
2125,Luigi,0,68
2125,Peach,0,60
2125,Daisy,0,66
2125,Wario,-12,84
2125,Waluigi,-15,63
2125,Yoshi,0,67
2125,Rosalina,14,57
2125,Donkey Kong,10,80
2125,Diddy Kong,10,70
2125,Goomba,12,63
2125,Shy Guy,0,76
2125,Koopa Troopa,0,75
2125,Monty Mole,3,65
2125,Bowser,-15,115
2125,Bowser Jr.,0,43
2125,Boo,-24,50
2125,Hammer Bro.,24,28
2125,Dry Bones,0,85
2125,Pom Pom,0,65
2126,Mario,0,76
2126,Luigi,0,58
2126,Peach,0,58
2126,Daisy,0,66
2126,Wario,-14,78
2126,Waluigi,-3,87
2126,Yoshi,0,83
2126,Rosalina,12,49
2126,Donkey Kong,20,50
2126,Diddy Kong,6,84
2126,Goomba,22,37
2126,Shy Guy,0,72
2126,Koopa Troopa,0,79
2126,Monty Mole,4,66
2126,Bowser,-21,68
2126,Bowser Jr.,0,51
2126,Boo,-18,69
2126,Hammer Bro.,9,45
2126,Dry Bones,0,75
2126,Pom Pom,0,63
2127,Mario,0,72
2127,Luigi,0,80
2127,Peach,0,60
2127,Daisy,0,68
2127,Wario,-14,78
2127,Waluigi,-15,71
2127,Yoshi,0,63
2127,Rosalina,12,64
2127,Donkey Kong,10,60
2127,Diddy Kong,6,63
2127,Goomba,26,35
2127,Shy Guy,0,68
2127,Koopa Troopa,0,61
2127,Monty Mole,3,66
2127,Bowser,-12,96
2127,Bowser Jr.,0,57
2127,Boo,-10,91
2127,Hammer Bro.,12,36
2127,Dry Bones,0,80
2127,Pom Pom,0,68
2128,Mario,0,70
2128,Luigi,0,53
2128,Peach,0,64
2128,Daisy,0,62
2128,Wario,-8,96
2128,Waluigi,-9,75
2128,Yoshi,0,50
2128,Rosalina,10,68
2128,Donkey Kong,25,70
2128,Diddy Kong,8,98
2128,Goomba,14,69
2128,Shy Guy,0,80
2128,Koopa Troopa,0,69
2128,Monty Mole,1,87
2128,Bowser,-12,116
2128,Bowser Jr.,0,89
2128,Boo,-16,68
2128,Hammer Bro.,6,38
2128,Dry Bones,0,65
2128,Pom Pom,0,65
2129,Mario,0,66
2129,Luigi,0,54
2129,Peach,0,66
2129,Daisy,0,67
2129,Wario,-18,66
2129,Waluigi,-9,55
2129,Yoshi,0,67
2129,Rosalina,20,33
2129,Donkey Kong,15,60
2129,Diddy Kong,6,105
2129,Goomba,6,75
2129,Shy Guy,0,68
2129,Koopa Troopa,0,65
2129,Monty Mole,2,76
2129,Bowser,-21,91
2129,Bowser Jr.,0,57
2129,Boo,-10,95
2129,Hammer Bro.,12,52
2129,Dry Bones,0,70
2129,Pom Pom,0,63
2130,Mario,0,61
2130,Luigi,0,79
2130,Peach,0,62
2130,Daisy,0,67
2130,Wario,-10,90
2130,Waluigi,-15,57
2130,Yoshi,0,71
2130,Rosalina,16,52
2130,Donkey Kong,20,40
2130,Diddy Kong,2,84
2130,Goomba,14,63
2130,Shy Guy,0,72
2130,Koopa Troopa,0,68
2130,Monty Mole,4,67
2130,Bowser,-24,85
2130,Bowser Jr.,0,76
2130,Boo,-12,86
2130,Hammer Bro.,18,30
2130,Dry Bones,0,75
2130,Pom Pom,0,59
2131,Mario,0,57
2131,Luigi,0,75
2131,Peach,0,60
2131,Daisy,0,68
2131,Wario,-16,72
2131,Waluigi,-21,55
2131,Yoshi,0,74
2131,Rosalina,18,49
2131,Donkey Kong,10,110
2131,Diddy Kong,6,77
2131,Goomba,14,67
2131,Shy Guy,0,68
2131,Koopa Troopa,0,72
2131,Monty Mole,3,61
2131,Bowser,-21,91
2131,Bowser Jr.,0,67
2131,Boo,-8,90
2131,Hammer Bro.,15,47
2131,Dry Bones,0,70
2131,Pom Pom,0,65
2132,Mario,0,71
2132,Luigi,0,74
2132,Peach,0,74
2132,Daisy,0,68
2132,Wario,-16,72
2132,Waluigi,0,86
2132,Yoshi,0,89
2132,Rosalina,12,69
2132,Donkey Kong,10,30
2132,Diddy Kong,4,98
2132,Goomba,12,60
2132,Shy Guy,0,76
2132,Koopa Troopa,0,71
2132,Monty Mole,2,80
2132,Bowser,-6,152
2132,Bowser Jr.,0,81
2132,Boo,-8,94
2132,Hammer Bro.,3,43
2132,Dry Bones,0,50
2132,Pom Pom,0,58
2133,Mario,0,61
2133,Luigi,0,78
2133,Peach,0,74
2133,Daisy,0,64
2133,Wario,-16,72
2133,Waluigi,-12,68
2133,Yoshi,0,55
2133,Rosalina,10,66
2133,Donkey Kong,5,70
2133,Diddy Kong,6,56
2133,Goomba,14,58
2133,Shy Guy,0,68
2133,Koopa Troopa,0,53
2133,Monty Mole,3,76
2133,Bowser,-15,98
2133,Bowser Jr.,0,80
2133,Boo,-8,90
2133,Hammer Bro.,12,48
2133,Dry Bones,0,55
2133,Pom Pom,0,77
2134,Mario,0,64
2134,Luigi,0,75
2134,Peach,0,64
2134,Daisy,0,66
2134,Wario,-12,84
2134,Waluigi,-12,62
2134,Yoshi,0,76
2134,Rosalina,22,43
2134,Donkey Kong,25,60
2134,Diddy Kong,8,63
2134,Goomba,18,47
2134,Shy Guy,0,68
2134,Koopa Troopa,0,57
2134,Monty Mole,2,68
2134,Bowser,-24,58
2134,Bowser Jr.,0,65
2134,Boo,-16,78
2134,Hammer Bro.,12,40
2134,Dry Bones,0,60
2134,Pom Pom,0,71
2135,Mario,0,70
2135,Luigi,0,76
2135,Peach,0,58
2135,Daisy,0,69
2135,Wario,-12,84
2135,Waluigi,-12,72
2135,Yoshi,0,69
2135,Rosalina,6,63
2135,Donkey Kong,20,50
2135,Diddy Kong,2,84
2135,Goomba,20,51
2135,Shy Guy,0,76
2135,Koopa Troopa,0,58
2135,Monty Mole,3,61
2135,Bowser,-24,76
2135,Bowser Jr.,0,66
2135,Boo,-14,73
2135,Hammer Bro.,6,42
2135,Dry Bones,0,85
2135,Pom Pom,0,85
2136,Mario,0,72
2136,Luigi,0,69
2136,Peach,0,44
2136,Daisy,0,67
2136,Wario,-16,72
2136,Waluigi,-18,58
2136,Yoshi,0,87
2136,Rosalina,10,62
2136,Donkey Kong,5,90
2136,Diddy Kong,8,42
2136,Goomba,14,53
2136,Shy Guy,0,60
2136,Koopa Troopa,0,86
2136,Monty Mole,4,69
2136,Bowser,-21,87
2136,Bowser Jr.,0,63
2136,Boo,-12,86
2136,Hammer Bro.,9,29
2136,Dry Bones,0,65
2136,Pom Pom,0,48
2137,Mario,0,67
2137,Luigi,0,75
2137,Peach,0,66
2137,Daisy,0,67
2137,Wario,-14,78
2137,Waluigi,-21,55
2137,Yoshi,0,68
2137,Rosalina,8,74
2137,Donkey Kong,20,30
2137,Diddy Kong,10,84
2137,Goomba,14,62
2137,Shy Guy,0,68
2137,Koopa Troopa,0,72
2137,Monty Mole,2,81
2137,Bowser,-12,127
2137,Bowser Jr.,0,57
2137,Boo,-20,66
2137,Hammer Bro.,6,42
2137,Dry Bones,0,65
2137,Pom Pom,0,74
2138,Mario,0,74
2138,Luigi,0,87
2138,Peach,0,62
2138,Daisy,0,62
2138,Wario,-12,84
2138,Waluigi,-9,57
2138,Yoshi,0,59
2138,Rosalina,14,72
2138,Donkey Kong,30,50
2138,Diddy Kong,4,77
2138,Goomba,18,54
2138,Shy Guy,0,64
2138,Koopa Troopa,0,88
2138,Monty Mole,4,64
2138,Bowser,-21,79
2138,Bowser Jr.,0,65
2138,Boo,-12,84
2138,Hammer Bro.,6,42
2138,Dry Bones,0,75
2138,Pom Pom,0,72
2139,Mario,0,63
2139,Luigi,0,57
2139,Peach,0,58
2139,Daisy,0,65
2139,Wario,-18,66
2139,Waluigi,-6,78
2139,Yoshi,0,82
2139,Rosalina,20,36
2139,Donkey Kong,25,70
2139,Diddy Kong,2,70
2139,Goomba,10,60
2139,Shy Guy,0,60
2139,Koopa Troopa,0,74
2139,Monty Mole,2,65
2139,Bowser,-18,97
2139,Bowser Jr.,0,51
2139,Boo,-14,77
2139,Hammer Bro.,12,28
2139,Dry Bones,0,80
2139,Pom Pom,0,62
2140,Mario,0,65
2140,Luigi,0,90
2140,Peach,0,56
2140,Daisy,0,64
2140,Wario,-16,72
2140,Waluigi,0,88
2140,Yoshi,0,54
2140,Rosalina,20,43
2140,Donkey Kong,20,70
2140,Diddy Kong,8,77
2140,Goomba,10,68
2140,Shy Guy,0,68
2140,Koopa Troopa,0,86
2140,Monty Mole,2,78
2140,Bowser,-18,101
2140,Bowser Jr.,0,68
2140,Boo,-12,78
2140,Hammer Bro.,21,33
2140,Dry Bones,0,85
2140,Pom Pom,0,64
2141,Mario,0,71
2141,Luigi,0,69
2141,Peach,0,72
2141,Daisy,0,67
2141,Wario,-14,78
2141,Waluigi,-9,71
2141,Yoshi,0,81
2141,Rosalina,14,66
2141,Donkey Kong,20,60
2141,Diddy Kong,4,84
2141,Goomba,20,46
2141,Shy Guy,0,68
2141,Koopa Troopa,0,76
2141,Monty Mole,1,66
2141,Bowser,-18,86
2141,Bowser Jr.,0,84
2141,Boo,-12,88
2141,Hammer Bro.,9,33
2141,Dry Bones,0,55
2141,Pom Pom,0,67
2142,Mario,0,62
2142,Luigi,0,66
2142,Peach,0,56
2142,Daisy,0,68
2142,Wario,-14,78
2142,Waluigi,-9,89
2142,Yoshi,0,63
2142,Rosalina,8,70
2142,Donkey Kong,25,80
2142,Diddy Kong,10,42
2142,Goomba,18,50
2142,Shy Guy,0,76
2142,Koopa Troopa,0,71
2142,Monty Mole,3,54
2142,Bowser,-21,75
2142,Bowser Jr.,0,73
2142,Boo,-16,72
2142,Hammer Bro.,9,49
2142,Dry Bones,0,70
2142,Pom Pom,0,62
2143,Mario,0,74
2143,Luigi,0,65
2143,Peach,0,58
2143,Daisy,0,69
2143,Wario,-12,84
2143,Waluigi,-9,79
2143,Yoshi,0,96
2143,Rosalina,12,68
2143,Donkey Kong,5,30
2143,Diddy Kong,6,77
2143,Goomba,12,59
2143,Shy Guy,0,72
2143,Koopa Troopa,0,70
2143,Monty Mole,3,67
2143,Bowser,-15,103
2143,Bowser Jr.,0,54
2143,Boo,-10,91
2143,Hammer Bro.,9,49
2143,Dry Bones,0,75
2143,Pom Pom,0,60
2144,Mario,0,72
2144,Luigi,0,65
2144,Peach,0,48
2144,Daisy,0,67
2144,Wario,-14,78
2144,Waluigi,-12,84
2144,Yoshi,0,72
2144,Rosalina,22,42
2144,Donkey Kong,20,80
2144,Diddy Kong,4,70
2144,Goomba,4,85
2144,Shy Guy,0,72
2144,Koopa Troopa,0,61
2144,Monty Mole,4,62
2144,Bowser,-21,82
2144,Bowser Jr.,0,48
2144,Boo,-16,72
2144,Hammer Bro.,12,52
2144,Dry Bones,0,80
2144,Pom Pom,0,75
2145,Mario,0,72
2145,Luigi,0,68
2145,Peach,0,80
2145,Daisy,0,65
2145,Wario,-2,114
2145,Waluigi,-9,77
2145,Yoshi,0,67
2145,Rosalina,14,46
2145,Donkey Kong,15,60
2145,Diddy Kong,4,70
2145,Goomba,22,40
2145,Shy Guy,0,64
2145,Koopa Troopa,0,49
2145,Monty Mole,3,68
2145,Bowser,-12,94
2145,Bowser Jr.,0,57
2145,Boo,-10,95
2145,Hammer Bro.,0,48
2145,Dry Bones,0,65
2145,Pom Pom,0,79
2146,Mario,0,57
2146,Luigi,0,55
2146,Peach,0,74
2146,Daisy,0,68
2146,Wario,-26,42
2146,Waluigi,-6,68
2146,Yoshi,0,53
2146,Rosalina,12,60
2146,Donkey Kong,20,70
2146,Diddy Kong,6,42
2146,Goomba,10,58
2146,Shy Guy,0,64
2146,Koopa Troopa,0,66
2146,Monty Mole,4,74
2146,Bowser,-18,109
2146,Bowser Jr.,0,77
2146,Boo,-16,72
2146,Hammer Bro.,12,40
2146,Dry Bones,0,65
2146,Pom Pom,0,71
2147,Mario,0,66
2147,Luigi,0,68
2147,Peach,0,68
2147,Daisy,0,67
2147,Wario,-18,66
2147,Waluigi,-9,73
2147,Yoshi,0,72
2147,Rosalina,12,57
2147,Donkey Kong,30,60
2147,Diddy Kong,10,56
2147,Goomba,18,48
2147,Shy Guy,0,52
2147,Koopa Troopa,0,68
2147,Monty Mole,7,60
2147,Bowser,-21,93
2147,Bowser Jr.,0,65
2147,Boo,-18,65
2147,Hammer Bro.,9,45
2147,Dry Bones,0,90
2147,Pom Pom,0,69
2148,Mario,0,77
2148,Luigi,0,71
2148,Peach,0,58
2148,Daisy,0,63
2148,Wario,-12,84
2148,Waluigi,-6,92
2148,Yoshi,0,75
2148,Rosalina,10,61
2148,Donkey Kong,5,90
2148,Diddy Kong,8,63
2148,Goomba,10,75
2148,Shy Guy,0,68
2148,Koopa Troopa,0,67
2148,Monty Mole,3,70
2148,Bowser,-24,74
2148,Bowser Jr.,0,81
2148,Boo,-14,77
2148,Hammer Bro.,18,38
2148,Dry Bones,0,60
2148,Pom Pom,0,64
2149,Mario,0,69
2149,Luigi,0,61
2149,Peach,0,66
2149,Daisy,0,68
2149,Wario,-14,78
2149,Waluigi,-15,71
2149,Yoshi,0,44
2149,Rosalina,20,40
2149,Donkey Kong,5,40
2149,Diddy Kong,8,63
2149,Goomba,28,28
2149,Shy Guy,0,64
2149,Koopa Troopa,0,53
2149,Monty Mole,3,53
2149,Bowser,-21,97
2149,Bowser Jr.,0,70
2149,Boo,-28,32
2149,Hammer Bro.,21,29
2149,Dry Bones,0,55
2149,Pom Pom,0,63
2150,Mario,0,78
2150,Luigi,0,79
2150,Peach,0,82
2150,Daisy,0,66
2150,Wario,-14,78
2150,Waluigi,-12,62
2150,Yoshi,0,51
2150,Rosalina,18,41
2150,Donkey Kong,10,80
2150,Diddy Kong,10,84
2150,Goomba,12,67
2150,Shy Guy,0,64
2150,Koopa Troopa,0,64
2150,Monty Mole,8,42
2150,Bowser,-18,76
2150,Bowser Jr.,0,70
2150,Boo,-8,94
2150,Hammer Bro.,12,48
2150,Dry Bones,0,90
2150,Pom Pom,0,50
2151,Mario,0,75
2151,Luigi,0,68
2151,Peach,0,66
2151,Daisy,0,65
2151,Wario,-22,54
2151,Waluigi,-9,63
2151,Yoshi,0,61
2151,Rosalina,6,67
2151,Donkey Kong,5,80
2151,Diddy Kong,12,70
2151,Goomba,10,74
2151,Shy Guy,0,72
2151,Koopa Troopa,0,75
2151,Monty Mole,4,66
2151,Bowser,-30,72
2151,Bowser Jr.,0,80
2151,Boo,-18,69
2151,Hammer Bro.,15,27
2151,Dry Bones,0,75
2151,Pom Pom,0,52
2152,Mario,0,73
2152,Luigi,0,70
2152,Peach,0,62
2152,Daisy,0,67
2152,Wario,-16,72
2152,Waluigi,-12,54
2152,Yoshi,0,72
2152,Rosalina,16,44
2152,Donkey Kong,10,90
